,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
746,False,,[],798257,en,Shlilatahanir Pore,,2.026,/uL9GfxP33zSVe6pdZtII3xOaPUK.jpg,2021-12-29,Shlilatahanir Pore,False,0.0,0
747,False,/1qNHIOt7fqKTh1kv6j8hQFCFnDd.jpg,[18],776511,en,Jockey,"평생 경마장의 기수로 살아왔던 잭슨은 건강 악화로 인해 이번 시즌을 마지막으로 은퇴해야 할 처지에 놓인다. 파트너인 루스의 도움으로 새로운 말과 함께 마지막 시즌을 준비한다. 그러던 중 자신을 잭슨의 아들이라 소개하는 젊은 남자가 찾아오고, 잭슨에게 본인도 아버지 같은 기수가 되고 싶다며 도움을 요청하게 된다. 예기치 못한 사건에 충격을 받은 잭슨은 자신이 아버지라는 것을 부인하면서도, 젊은이의 열정에 그를 돕기로 결심하는데... (제26회 부산국제영화제)",6.27,/zY7ZYjyCS2JQZs5uTTHTKW8fFhk.jpg,2021-12-29,자키,False,0.0,0
748,False,/fhp1Kk7OPBeRqyh19H0StpDzHCz.jpg,"[16, 18, 878]",776305,ja,竜とそばかすの姫,"고치현의 자연이 풍요로운 마을에 사는 17세의 여고생 스즈는, 어릴 적에 어머니를 사고로 여의고 아버지와 단둘이 살고 있다. 엄마와 함께 노래하는 것을 무엇보다도 좋아했던 스즈는 그 죽음을 계기로 노래할 수 없게 되었고, 어느새 아버지와의 관계에도 틈이 생겨 현실 세계에 마음을 닫게 된다. 곡을 만드는 일만이 삶의 양식이 되던 어느 날 공교롭게도 전세계에서 50억명 이상이 모여드는 초거대 인터넷 공간의 가상세계에 벨이라는 캐릭터로 참여하게 된다.",11.674,/7RJfStj3U3eoZiDOfYfb4Kj3zF.jpg,2021-07-16,용과 주근깨 공주,False,8.1,45
749,False,,[10749],774343,fr,Tromperie,"주인공 필립(드니 포달리데스)은 런던에 사는 유대계 미국인이자 50대의 기혼 남성 작가다. 필립은 여러 여성에게서 창작의 영감을 얻곤 했는데, 최근에 만난 영국 연인(레아 세이두)과의 관계는 꽤 깊어 보인다. 필립의 작업실에서 종종 오후의 한때를 보내는 두 사람은 허물없는 대화를 이어가고, 그 사이로 필립이 과거에 관계 맺었던 인연 및 부인과의 이야기가 교차한다. (제26회 부산국제영화제)",1.878,/q2qDaq3mpEOeAeJU4lnkImAcNBr.jpg,2021-07-17,디셉션,False,6.7,3
750,False,/vHtXYYqINbEUkXaouDFa8C6AVyv.jpg,[35],758213,fi,70 on vain numero,,1.464,/9zp6PyqhJqFhuao8ObuJypnYtqT.jpg,2021-12-29,70 on vain numero,False,0.0,0
751,False,/ckBd4viHqeni29dGNTM1Q7mrmo4.jpg,"[18, 35]",681349,de,Nebenan,,3.511,/oSSGwV7VZXU8FDKxekaYyIWmn8s.jpg,2021-07-15,Nebenan,False,7.6,7
752,False,/wdLSNdxYOYAjQEPNIZzxlzrdeSl.jpg,"[53, 18]",655917,en,A Perfect Enemy,,6.472,/wgz3SDI99VJEE9uJEiVh4iqNlq8.jpg,2021-06-11,A Perfect Enemy,False,7.0,23
753,False,,"[18, 14, 10751]",895588,en,Life - The Paracosm Trilogy,,0.605,/jOb6ZMj2hhn48UjberKfo48bL5k.jpg,2021-12-30,Life - The Paracosm Trilogy,False,0.0,0
754,False,,[35],891691,ru,Джигалоу,,1.727,/4t6geTDkAVRryk6DGVIAPkjogDO.jpg,2021-12-30,Джигалоу,False,0.0,0
755,False,,"[35, 878]",891173,es,Buenos Aires: La última frontera,,1.114,/1AX8DLrmU24MJ2oU0SfkynH64ba.jpg,2021-12-30,Buenos Aires: La última frontera,False,0.0,0
756,False,/yBqqIXxjfa6Po1mvtGDrvkkef0j.jpg,[35],865867,ru,Бабки открывают бордель,,1.198,/3Ga0GeipmoP1xPEnPaISV7PGqpb.jpg,2021-12-30,Бабки открывают бордель,False,0.0,0
757,False,,[99],838147,fr,Retour à Reims (fragments),,1.936,/p0nq3CDuhXKMCus8Qs928HxACcM.jpg,2021-12-30,랭스로 되돌아가다 (단편들),False,0.0,0
758,False,,"[35, 10749]",835385,sk,Šťastný nový rok 2,,0.904,,2021-12-30,Šťastný nový rok 2,False,0.0,0
759,False,/3AP6umJzswdgPZMiAHmOvnQL8nt.jpg,"[16, 35, 12]",824184,ru,Три богатыря и Конь на троне,,1.581,/wQqEh8BqiTRFhp50c8jGD6A8gpx.jpg,2021-12-30,Три богатыря и Конь на троне,False,0.0,0
760,False,,[35],820722,es,El buen patrón,,7.444,/p5n51b1Bp74kzo6vD7gTGMdJYtW.jpg,2021-10-15,El buen patrón,False,6.6,8
761,False,/yyuB72IAWOMe2wh2cUptip0EtTB.jpg,"[35, 10751, 14]",811050,it,La befana vien di notte 2 - Le origini,,0.999,/hasywzFQia1Gc2dqma68XKsfkvT.jpg,2021-12-30,La befana vien di notte 2 - Le origini,False,0.0,0
762,False,/jKWV4dDINjvt21feVOu8Q2r1VQC.jpg,[35],810407,ru,Снегурочка против всех,,1.4,/d0Hn4vmC26qoqzh78rsUg6V6q7g.jpg,2021-12-30,Снегурочка против всех,False,0.0,0
763,False,,[18],799571,id,Garis Waktu,,1.186,,2021-12-30,Garis Waktu,False,0.0,0
764,False,,[27],777849,en,Confessioni di una Necrofila,,2.001,/iH0NTqHYAUJy0zUHyHZMzpSfcWT.jpg,2021-12-30,Confessioni di una Necrofila,False,0.0,0
765,False,,[27],725867,id,Makmum 2,,1.225,/1fk3XPDIqbKiUZHbEqIkwMGI0Jg.jpg,2021-12-30,Makmum 2,False,0.0,0
766,False,/bEeJS44q6LA35VXQH9SuFlQfgIf.jpg,[35],687577,pt,Juntos e Enrolados,,1.154,/xTVWNHWADf5v9xsSKN21phD5J5h.jpg,2021-12-30,Juntos e Enrolados,False,0.0,0
767,False,,[18],681782,id,Backstage,,0.905,/8dnb7KTKtV1aGslXdf9tWAO1b31.jpg,2021-12-30,Backstage,False,0.0,0
768,False,/oqtAlHqntNqjzDXbwu2KCkSkKxz.jpg,"[18, 35]",669659,en,Best Sellers,출판사를 운영하던 아빠가 치매로 요양원에 계셔 가업을 이어받은 엘리자베스는 뚜렷한 히트작을 내지 못해 회사가 매각될 처지에 빠진다. 그러다 오래전 아빠와 거래하던 작가 해리스를 만나게 돼 책을 출판하게 되는데..,46.014,/ltGLKabCfw3ncCGsQ1aQEvWFCcf.jpg,2021-09-09,베스트셀러,False,6.1,26
769,False,/rzTbkm1PXvBWqP90mPKURIz4oIV.jpg,"[10751, 35, 18]",662745,pt,Turma da Mônica: Lições,,1.238,/1cYLJOOp7NbcNORCxBVlp0JgeOy.jpg,2021-12-30,Turma da Mônica: Lições,False,0.0,0
770,False,/wfrfxivLOBtGMC98tIr2LSOeKSe.jpg,"[16, 12, 35, 10751]",639721,en,The Addams Family 2,"평범함과는 거리가 먼 호러블리 아담스 패밀리에게 닥친 최대 위기.  아이들은 사춘기에 접어들고, 권태로운 가족 분위기에 위기를 느낀 아빠 ‘고메즈’와 엄마 ‘모티시아’는 가족들의 화합을 위해 나이아가라 폭포에서 그랜드 캐니언까지 미국을 가로지르는 가족 여행을 떠난다. 하지만, 어쩐지 태생부터 남달랐던 ‘웬즈데이’의 놀라운 비밀이 밝혀지면서 ‘웬즈데이’의 사춘기는 절정에 이르고, 아담스 패밀리의 여행은 점점 더 신나고, 점점 더 절망적인 상황으로 치닫는데…",719.97,/oF80bdLeRri6PFm0yAT0gRNQoDG.jpg,2021-10-01,아담스 패밀리 2,False,7.3,609
771,False,,[18],589752,ru,Чемпион мира,,1.757,/76eINeZIjGxhGKeNfR2h8zYIIDk.jpg,2021-12-30,Чемпион мира,False,0.0,0
772,False,/74UTa5XraQGeu6zZqVrHu1yUxGl.jpg,"[10751, 16]",423968,en,The Ark and the Aardvark,,6.735,/ur5DYpWrfhgirnSXi82SLg1qHOq.jpg,2021-12-30,The Ark and the Aardvark,False,0.0,0
773,False,/5Xbx8aioNNDVPgGIL4qAigAF25k.jpg,[27],901321,en,Summoning Bloody Mary,,1.251,/1mfm1Aw1KayuieR9MnZ5N4LRwk8.jpg,2021-12-31,Summoning Bloody Mary,False,0.0,0
774,False,,[],900808,ml,Djibouti,,1.211,,2021-12-31,Djibouti,False,0.0,0
775,False,,[],896917,en,Valedictory,,0.905,/avDjC0pd0dHezlq5KI7wkxvyAjo.jpg,2021-12-31,Valedictory,False,0.0,0
776,False,,[],893976,bn,Raat Jaga Phul,,1.145,,2021-12-31,Raat Jaga Phul,False,0.0,0
777,False,,[53],893571,bn,রাত জাগা ফুল,,2.013,/bkv9pSVPN4O1lep9pjcrt8ytkxd.jpg,2021-12-31,রাত জাগা ফুল,False,0.0,0
778,False,,[18],892595,id,Satu Hari Menebus Luka,,1.545,/ofz5vT9EZJen0YLB2QfwqKktFCJ.jpg,2021-12-31,Satu Hari Menebus Luka,False,0.0,0
779,False,,[],892306,ar,برا المنهج,,0.875,,2021-12-31,برا المنهج,False,0.0,0
780,False,/nRgFwXoQX5u4ANVLfnADVYbBe9.jpg,"[80, 35]",891279,en,Thief!,,0.841,/ogGH6UkHEudUo2zdfcsBadOP4nU.jpg,2021-12-31,Thief!,False,0.0,0
781,False,/9FtlVmVF6LCyNUoMu4ek2qArwTf.jpg,"[28, 18, 878]",889498,en,Spider-Man: Power and Responsibility,,5.144,/aDMV0R9XQm8VtcmVc3d2fzTQdGK.jpg,2021-12-31,Spider-Man: Power and Responsibility,False,0.0,0
782,False,,"[35, 16]",888511,en,Muscle Man's Christmas Drive,,2.053,/uSKjnfjMmoSbxbLqEvIyCT3DF2h.jpg,2021-12-31,Muscle Man's Christmas Drive,False,0.0,0
783,False,,"[80, 35, 53]",887712,en,attempting to cover up a heinous crime,,2.258,,2021-12-31,attempting to cover up a heinous crime,False,0.0,0
784,False,,"[18, 10752]",886531,en,Lost In Winter,,0.668,,2021-12-31,Lost In Winter,False,0.0,0
785,False,,"[18, 10749]",886524,en,Never Too Late,,0.6,/xHYhxDiCaW6n1Mzaxus1ClB822L.jpg,2021-12-31,Never Too Late,False,0.0,0
786,False,,[35],879690,sr,Dobra ponuda,,0.967,/z4P09JEmgX3ZsmZlnnBDCyegO4y.jpg,2021-12-31,Dobra ponuda,False,0.0,0
787,False,,"[28, 53]",876666,en,Reign,,0.961,/syIdrxhVmsZlr8GtYp7mbeAUilc.jpg,2021-12-31,Reign,False,0.0,0
788,False,/24fF1s4Pp4evPP7tyDHsmPwTCcr.jpg,"[18, 35, 10749]",874742,en,Friends of Mine,,0.663,/bflMATCOIkLJDfABFYPbxls1m4S.jpg,2021-12-31,Friends of Mine,False,0.0,0
789,False,,"[16, 35]",874300,en,Untitled South Park Movie #2,,3.048,,2021-12-31,Untitled South Park Movie #2,False,0.0,0
790,False,,[],870041,en,Water at Work,,1.725,/5nNPgRKpmfATXwbREGRSPzvREHs.jpg,2021-12-31,Water at Work,False,0.0,0
791,False,/1cTi2z8Os80I6FE7xWZsWa4YRL8.jpg,"[9648, 53, 80]",864508,en,Sight for Sore Eyes,,0.655,/jfEppOvboQAm42ZXaFO6ptZh69d.jpg,2021-12-31,Sight for Sore Eyes,False,0.0,0
792,False,,[18],860175,it,Rutunn',,0.961,/jpVrv6BYC1hH9Fvcdf8DUP3cwo3.jpg,2021-12-31,Rutunn',False,0.0,0
793,False,,[],853079,uk,Щедрик,,1.139,/pbwQR1OMLkBDKbPyooTSoy863Mt.jpg,2021-12-31,Щедрик,False,0.0,0
794,False,,[10749],850356,en,Gabriel's Rapture,,15.339,/uy5kHjlxg13nSFIPSnKcHCr4b1Y.jpg,2021-12-31,Gabriel's Rapture,False,0.0,0
795,False,,[27],849635,en,DEMENTED,,1.758,/52r8rlIhB3nUrIy1WfwVwrWma4B.jpg,2021-12-31,DEMENTED,False,0.0,0
796,False,,"[18, 10751]",849622,ta,Attha's Samaiyal,,0.841,,2021-12-31,Attha's Samaiyal,False,0.0,0
797,False,/vQvdU8R49BJfJQQ0VcV8XDH2bab.jpg,[18],846276,en,Golds,,0.887,/l9VTj82dHcOhMiDi3wO7lQ3hQUs.jpg,2021-12-31,Golds,False,0.0,0
798,False,/vesa0I3DHymNJv0uieoGVDckBZX.jpg,[],845811,de,The Capacity For Adequate Anger,,0.625,/wSJ43ySm5efQFncMYndHHJhiYQP.jpg,2021-12-31,The Capacity For Adequate Anger,False,0.0,0
799,False,,[18],843066,en,Azuro,,0.893,,2021-12-31,Azuro,False,0.0,0
800,False,,[99],843060,en,Bakhara,,2.007,/xoCMZIHbVV0PRyJyOueBtFqnFbS.jpg,2021-12-31,Bakhara,False,0.0,0
801,False,,[18],837403,en,Station to Station,,2.681,/ncxa8WQw0D3egLgv7VO6NEfpAzO.jpg,2021-12-31,Station to Station,False,0.0,0
802,False,/6pMaGnW6ckymIVKh46TwymM0SVR.jpg,"[878, 53, 9648]",834198,en,Before Dawn,,0.6,/m6I4xds9xw9Qyo8CMvpO6JHY3YC.jpg,2021-12-31,Before Dawn,False,0.0,0
803,False,/g0xdKjl4wFP9qUfvo7pCMH7FHZQ.jpg,[],829294,pt,O Lobo Solitário,,1.223,/o2BEjGcNxyNWu1BbQNcWIw8A4i0.jpg,2021-12-31,O Lobo Solitário,False,0.0,0
804,False,,[],819218,en,Have A Nice Day Forever,,2.271,/b5EcrfritlOHrxJq3NRwNh86gRi.jpg,2021-12-31,Have A Nice Day Forever,False,0.0,0
805,False,,"[18, 35]",817866,hi,Goodbye,,0.893,,2021-12-31,Goodbye,False,0.0,0
806,False,,[],814785,cn,G風暴,,1.791,/qMQyPiNsle17jlBJCkcO9Q8c7sJ.jpg,2021-12-31,G風暴,False,0.0,0
807,False,,"[35, 18]",813474,hi,Chaalbaaz In London,,0.896,,2021-12-31,Chaalbaaz In London,False,0.0,0
808,False,,[99],810351,es,Pornomelancholia,,3.395,/whVP2HnkroVoTs1AUhph3n8UtNC.jpg,2021-12-31,Pornomelancholia,False,0.0,0
809,False,,"[10749, 35]",801049,en,Jogira Sara Ra Ra,,2.978,,2021-12-31,Jogira Sara Ra Ra,False,0.0,0
810,False,,[18],799968,en,"""uck!""",,0.6,/6QoHjadz1sbhwYYi6IgqHoSoArU.jpg,2021-12-31,"""uck!""",False,0.0,0
811,False,,[],799713,hi,Dasvi,,2.32,/2o6QlHOnmDLFkH28UjTp001Gaiw.jpg,2021-12-31,Dasvi,False,0.0,0
812,False,,[],784599,kn,MadhaGaja,,0.904,,2021-12-31,MadhaGaja,False,0.0,0
813,False,,[53],781809,hi,मुम्बईकर,,1.444,/gwFjlMjbolSm5v1xKbprvSRNWlE.jpg,2021-12-31,मुम्बईकर,False,0.0,0
814,False,,[],778268,en,No Goodbyes,,2.272,,2021-12-31,No Goodbyes,False,0.0,0
815,False,,[99],775087,en,Look Me Over: Liberace,,1.18,/iFHb7J3VfZPJSZNNApXyY23ndjW.jpg,2021-12-31,Look Me Over: Liberace,False,0.0,0
816,False,,[],772580,es,TeraNova,,1.176,/sOARLgefZswL9lvqC0nKvZgxMvE.jpg,2021-12-31,TeraNova,False,0.0,0
817,False,,[],772579,en,El Sindrome de Adan,,1.975,/n56vnQfIyw3hvGfxWYH1bBjHCqA.jpg,2021-12-31,El Sindrome de Adan,False,0.0,0
818,False,,[],772578,en,The Straw,,2.27,/3XTXq2udKkYtdffBH3815e1qJPN.jpg,2021-12-31,The Straw,False,0.0,0
